text	label	rationale_label
"RT @jetairways: #TravelUpdate: Diverted flight 9W 266 will now be operating from Lucknow to Kathmandu via Delhi. ETD at Lucknow- 1730, ETA …"	infrastructure_and_utilities_damage	#travelupdate§§§0.0 :§§§0.0 diverted§§§0.11 flight§§§0.11 9w§§§0.11 266§§§0.11 will§§§0.11 now§§§0.11 be§§§0.11 operating§§§0.11 from§§§0.02 lucknow§§§0.0 to§§§0.0 kathmandu§§§0.0 via§§§0.0 delhi§§§0.0 .§§§0.0 etd§§§0.0 at§§§0.0 lucknow-§§§0.0 1730§§§0.0 ,§§§0.0 eta§§§0.0 …§§§0.0
"RT @UNICEF: #NepalEarthquake: 1.7m children are in desperate need of vital aid including clean water, shelter &amp; sanitation http://t.co/W3Um…"	rescue_volunteering_and_donation_effort	#nepalearthquake§§§0.0 :§§§0.0 1.7§§§0.06 m§§§0.06 children§§§0.06 are§§§0.06 in§§§0.06 desperate§§§0.06 need§§§0.06 of§§§0.06 vital§§§0.06 aid§§§0.06 including§§§0.05 clean§§§0.05 water§§§0.05 ,§§§0.05 shelter§§§0.05 and§§§0.05 sanitation§§§0.05 …§§§0.0
"@nakhon224 #NepalEarthquake Need Humanitarian Aid, Rescue operation, Medical assistance"	rescue_volunteering_and_donation_effort	#nepalearthquake§§§0.0 need§§§0.11 humanitarian§§§0.11 aid§§§0.11 ,§§§0.11 rescue§§§0.11 operation§§§0.12 ,§§§0.11 medical§§§0.11 assistance§§§0.11
Dharhara tower and renowned Darbar Square in the heart of the capital is now rubble http://t.co/xHMPUdyuBV …	infrastructure_and_utilities_damage	dharhara§§§0.06 tower§§§0.06 and§§§0.05 renowned§§§0.06 darbar§§§0.06 square§§§0.06 in§§§0.05 the§§§0.05 heart§§§0.06 of§§§0.05 the§§§0.05 capital§§§0.05 is§§§0.06 now§§§0.05 rubble§§§0.06 …§§§0.0
"If you think Israel's Nepal aid is ""hasbara,"" you're missing a critical fact about Israel: it doesn't care about you https://t.co/b6S3Ozb4DG"	not_related_or_irrelevant	if§§§0.02 you§§§0.02 think§§§0.02 israel's§§§0.04 nepal§§§0.04 aid§§§0.04 is§§§0.02 ""§§§0.03 hasbara§§§0.03 ,§§§0.03 ""§§§0.03 you're§§§0.03 missing§§§0.03 a§§§0.03 critical§§§0.03 fact§§§0.03 about§§§0.03 israel§§§0.03 :§§§0.03 it§§§0.03 doesn't§§§0.03 care§§§0.03 about§§§0.03 you§§§0.03
RT @edinspotlight: Nepal fundraiser on tomorrow ALL DAY at the Gurkha Cafe on Cockburn Street #Edinburgh http://t.co/Ofb9n2dEUX	rescue_volunteering_and_donation_effort	nepal§§§0.34 fundraiser§§§0.34 on§§§0.0 tomorrow§§§0.0 all§§§0.0 day§§§0.0 at§§§0.0 the§§§0.0 gurkha§§§0.0 cafe§§§0.0 on§§§0.0 cockburn§§§0.0 street§§§0.0 #edinburgh§§§0.0
"Photoset: huffingtonpost: Huge Earthquake Kills Hundreds In Nepal, Triggers Everest Avalanche A 7.9... http://t.co/KIj3SxXphb"	injured_or_dead_people	photoset§§§0.0 :§§§0.0 huffingtonpost§§§0.0 :§§§0.0 huge§§§0.0 earthquake§§§0.0 kills§§§0.5 hundreds§§§0.5 in§§§0.0 nepal§§§0.0 ,§§§0.0 triggers§§§0.0 everest§§§0.0 avalanche§§§0.0 a§§§0.0 7.9§§§0.0 ...§§§0.0
#NepalQuake #tips: Stay out of damaged buildings. Watch out 4 fallen power lines or broken gas lines &amp; stay out of damaged areas #commisaid	infrastructure_and_utilities_damage	#nepalquake§§§0.0 #tips§§§0.0 :§§§0.0 stay§§§0.0 out§§§0.0 of§§§0.0 damaged§§§0.06 buildings§§§0.05 .§§§0.0 watch§§§0.01 out§§§0.02 4§§§0.07 fallen§§§0.08 power§§§0.08 lines§§§0.08 or§§§0.08 broken§§§0.08 gas§§§0.08 lines§§§0.08 and§§§0.0 stay§§§0.0 out§§§0.02 of§§§0.03 damaged§§§0.08 areas§§§0.08 #commisaid§§§0.0
RT @kathmandupost: Aftershock continues. An earthquake with magnitude 6.7 occurred near #Kathmandu. #NepalQuake	other_useful_information	aftershock§§§0.05 continues§§§0.04 .§§§0.04 an§§§0.08 earthquake§§§0.07 with§§§0.08 magnitude§§§0.08 6.7§§§0.08 occurred§§§0.08 near§§§0.07 #kathmandu§§§0.07 .§§§0.0 #nepalquake§§§0.0
Israel evacuates surrogate-born babies and Israeli parents from Nepal See More:http://t.co/ltjN9QqZaJ #world #news #… http://t.co/8XHEQvgakw	affected_people_and_evacuations	israel§§§0.0 evacuates§§§0.09 surrogate-born§§§0.09 babies§§§0.09 and§§§0.09 israeli§§§0.09 parents§§§0.09 from§§§0.0 nepal§§§0.0 see§§§0.0 more§§§0.0 :§§§0.0 #world§§§0.0 #news§§§0.0 #§§§0.0 …§§§0.0
"RT @ermamaw: Stay strong, must be better more than this #PrayForNepal http://t.co/RvinShNJwQ"	not_related_or_irrelevant	stay§§§0.08 strong§§§0.09 ,§§§0.08 must§§§0.08 be§§§0.08 better§§§0.08 more§§§0.08 than§§§0.08 this§§§0.08 #prayfornepal§§§0.09
Landslide fears after Nepal quakes http://t.co/Vk9b5nyUQM	other_useful_information	landslide§§§0.14 fears§§§0.13 after§§§0.13 nepal§§§0.15 quakes§§§0.16
#The Latest on #Nepal Quake Foreign Tourists out in the Cold  http://t.co/qXH2aUQaLy #GMT #military	affected_people_and_evacuations	#the§§§0.0 latest§§§0.0 on§§§0.0 #nepal§§§0.0 quake§§§0.0 foreign§§§0.16 tourists§§§0.17 out§§§0.17 in§§§0.17 the§§§0.17 cold§§§0.16 #gmt§§§0.0 #military§§§0.0
Nepal earthquake: Amanda Holden's sister escapes Everest avalanche http://t.co/GvAc9rLxJJ	affected_people_and_evacuations	nepal§§§0.01 earthquake§§§0.01 :§§§0.02 amanda§§§0.1 holden's§§§0.1 sister§§§0.1 escapes§§§0.1 everest§§§0.09 avalanche§§§0.09
"@eoiktmnp Many Indian students of Manipal Medical College, stuck in Pokhra, no cntct with Embassy, please help them #NepalEarthquake"	affected_people_and_evacuations	many§§§0.09 indian§§§0.1 students§§§0.1 of§§§0.1 manipal§§§0.1 medical§§§0.1 college§§§0.1 ,§§§0.09 stuck§§§0.09 in§§§0.02 pokhra§§§0.01 ,§§§0.0 no§§§0.0 cntct§§§0.0 with§§§0.0 embassy§§§0.0 ,§§§0.0 please§§§0.0 help§§§0.0 them§§§0.0 #nepalearthquake§§§0.0
"RT @umarket: If you want to truly help Nepal, don’t rush there now. Solid post in @guardian about how best to support Nepal now:  http://t.…"	not_related_or_irrelevant	if§§§0.03 you§§§0.03 want§§§0.03 to§§§0.03 truly§§§0.03 help§§§0.03 nepal§§§0.03 ,§§§0.03 don’t§§§0.03 rush§§§0.03 there§§§0.03 now§§§0.03 .§§§0.03 solid§§§0.03 post§§§0.03 in§§§0.03 about§§§0.03 how§§§0.03 best§§§0.03 to§§§0.03 support§§§0.03 nepal§§§0.03 now§§§0.03 :§§§0.03 .…§§§0.03
RT @BBCSanjoyM: Kathmandu dotted with camp sites as more and more people sleep outdoors #NepalEarthquake	affected_people_and_evacuations	kathmandu§§§0.02 dotted§§§0.03 with§§§0.03 camp§§§0.04 sites§§§0.04 as§§§0.03 more§§§0.12 and§§§0.12 more§§§0.13 people§§§0.13 sleep§§§0.13 outdoors§§§0.12 #nepalearthquake§§§0.01
RT @DeafwayCEO: Just heard that Sindhuli school is fine. Now only waiting to hear about Gorkha school. http://t.co/jfPiFnLIzl	infrastructure_and_utilities_damage	just§§§0.0 heard§§§0.0 that§§§0.0 sindhuli§§§0.17 school§§§0.17 is§§§0.16 fine§§§0.17 .§§§0.0 now§§§0.0 only§§§0.0 waiting§§§0.0 to§§§0.0 hear§§§0.0 about§§§0.0 gorkha§§§0.0 school§§§0.0 .§§§0.0
RT @rahulkanwal: RSS' 2nd senior most functionary Dattatreya Hosable personally supervising relief operations in Kathmandu. http://t.co/cvQ…	rescue_volunteering_and_donation_effort	rss§§§0.04 '§§§0.04 2nd§§§0.04 senior§§§0.04 most§§§0.04 functionary§§§0.04 dattatreya§§§0.04 hosable§§§0.05 personally§§§0.04 supervising§§§0.04 relief§§§0.04 operations§§§0.04 in§§§0.04 kathmandu§§§0.04 .§§§0.0 …§§§0.0
RT @jkrizanek: Stibo Systems Supporting Victims of #Nepal Earthquake http://t.co/6SP6wnRLcX @charitywater	not_related_or_irrelevant	stibo§§§0.11 systems§§§0.11 supporting§§§0.11 victims§§§0.12 of§§§0.11 #nepal§§§0.12 earthquake§§§0.11
"RT @MtEverest_: Nepal Quake: 8 Singaporeans in Nepal, including Mount Everest team, known to ... - The Straits Times: The Stra... http://t.…"	affected_people_and_evacuations	nepal§§§0.0 quake§§§0.0 :§§§0.01 8§§§0.07 singaporeans§§§0.07 in§§§0.06 nepal§§§0.06 ,§§§0.06 including§§§0.06 mount§§§0.06 everest§§§0.06 team§§§0.06 ,§§§0.06 known§§§0.06 to§§§0.04 ...§§§0.0 -§§§0.0 the§§§0.0 straits§§§0.0 times§§§0.0 :§§§0.0 the§§§0.0 stra§§§0.0 ...§§§0.0 .…§§§0.0
Live aftershock and work description to .@ActionAidItalia in #nepal http://t.co/uEpClDeam3	other_useful_information	live§§§0.17 aftershock§§§0.17 and§§§0.15 work§§§0.15 description§§§0.16 to§§§0.0 .§§§0.0 in§§§0.01 #nepal§§§0.01
"Fearing for Families After Nepal Quake, Thousands Return to Isolated Villages: Across the countryside outside ... http://t.co/HveArg4MuS"	affected_people_and_evacuations	fearing§§§0.0 for§§§0.0 families§§§0.0 after§§§0.0 nepal§§§0.0 quake§§§0.0 ,§§§0.0 thousands§§§0.2 return§§§0.2 to§§§0.2 isolated§§§0.2 villages§§§0.19 :§§§0.0 across§§§0.0 the§§§0.0 countryside§§§0.0 outside§§§0.0 ...§§§0.0
Four Hongkongers missing after Nepal earthquake found safe and well - South China Morning Post (subscription) http://t.co/dFhobdq2Er #hon…	affected_people_and_evacuations	four§§§0.08 hongkongers§§§0.08 missing§§§0.07 after§§§0.06 nepal§§§0.06 earthquake§§§0.06 found§§§0.07 safe§§§0.07 and§§§0.07 well§§§0.07 -§§§0.0 south§§§0.0 china§§§0.0 morning§§§0.0 post§§§0.0 (§§§0.0 subscription§§§0.0 )§§§0.0 #hon§§§0.0 …§§§0.0
MukeshSinghani5: RT rachelhunterx: Ὁ4 love thoughts &amp; Prayers #nepal Heartbreaking http://t.co/VkjsAurAic	not_related_or_irrelevant	mukeshsinghani5§§§0.04 :§§§0.04 rachelhunterx§§§0.04 :§§§0.04 ὁ4§§§0.05 love§§§0.05 thoughts§§§0.05 and§§§0.05 prayers§§§0.05 #nepal§§§0.05 heartbreaking§§§0.04
"RT @ymi_today: Lord, please shower your love, comfort and protection on those in Nepal through this difficult period. #PrayForNepal http://…"	not_related_or_irrelevant	lord§§§0.04 ,§§§0.04 please§§§0.04 shower§§§0.05 your§§§0.05 love§§§0.05 ,§§§0.04 comfort§§§0.05 and§§§0.04 protection§§§0.05 on§§§0.05 those§§§0.05 in§§§0.05 nepal§§§0.04 through§§§0.04 this§§§0.04 difficult§§§0.04 period§§§0.04 .§§§0.04 #prayfornepal§§§0.04
#TeamYamita Reporter's Notebook: Grace and Hope Found Amid the Destruction of Nepal Quake:... http://t.co/mXf3N4LkQh Unete A #TeamYamita	not_related_or_irrelevant	#teamyamita§§§0.0 reporter's§§§0.0 notebook§§§0.0 :§§§0.0 grace§§§0.11 and§§§0.1 hope§§§0.11 found§§§0.1 amid§§§0.08 the§§§0.09 destruction§§§0.1 of§§§0.08 nepal§§§0.08 quake§§§0.07 :§§§0.0 ...§§§0.0 unete§§§0.0 a§§§0.0 #teamyamita§§§0.0
happy RT @TimesNow: Nepal earthquake update: http://t.co/vVHT6aHQ5d https://t.co/AN9zM0mfyf http://t.co/T7VbZ3EaCA	other_useful_information	happy§§§0.0 :§§§0.0 nepal§§§0.25 earthquake§§§0.24 update§§§0.26
RT @euronews: An aftershock measuring 6.7 magnitude hits Nepal shaking buildings and triggering an avalanche in the Himalayas http://t.co/L…	other_useful_information	an§§§0.11 aftershock§§§0.11 measuring§§§0.12 6.7§§§0.12 magnitude§§§0.12 hits§§§0.12 nepal§§§0.11 shaking§§§0.0 buildings§§§0.0 and§§§0.0 triggering§§§0.0 an§§§0.0 avalanche§§§0.0 in§§§0.0 the§§§0.0 himalayas§§§0.0 …§§§0.0
Heritage temples destroyed.\nEntire streets damaged.\nOver 2000 deaths already.\n\n#NepalEarthquake http://t.co/KSOmW68NLS	infrastructure_and_utilities_damage	heritage§§§0.15 temples§§§0.15 destroyed§§§0.15 .§§§0.12 entire§§§0.14 streets§§§0.14 damaged§§§0.15 .§§§0.0 over§§§0.0 2000§§§0.0 deaths§§§0.0 already§§§0.0 .§§§0.0 #nepalearthquake§§§0.0
"4000+ people dead from the earthquake in Nepal and we have people looting CVS in America.   Hello handbasket...wait, where are we going?"	injured_or_dead_people	4000+§§§0.26 people§§§0.25 dead§§§0.24 from§§§0.0 the§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 and§§§0.0 we§§§0.0 have§§§0.0 people§§§0.0 looting§§§0.0 cvs§§§0.0 in§§§0.0 america§§§0.0 .§§§0.0 hello§§§0.0 handbasket§§§0.0 ...§§§0.0 wait§§§0.0 ,§§§0.0 where§§§0.0 are§§§0.0 we§§§0.0 going§§§0.0 ?§§§0.0
Eighteen players of India U-14 girls football team stuck in Nepal post earthquake mayhem: The scared Indian gi... http://t.co/m1igb604Fw	affected_people_and_evacuations	eighteen§§§0.1 players§§§0.1 of§§§0.1 india§§§0.09 u-14§§§0.1 girls§§§0.1 football§§§0.1 team§§§0.1 stuck§§§0.1 in§§§0.0 nepal§§§0.0 post§§§0.0 earthquake§§§0.0 mayhem§§§0.0 :§§§0.0 the§§§0.0 scared§§§0.0 indian§§§0.0 gi§§§0.0 ...§§§0.0
Powerful Earthquake Kills Hundreds In Nepal http://t.co/BayjIW7eFY	injured_or_dead_people	powerful§§§0.0 earthquake§§§0.0 kills§§§0.5 hundreds§§§0.5 in§§§0.0 nepal§§§0.0
Update from @KTMLivingLabs from #Nepal for #NepalEarthquake: http://t.co/8TFqvfz0El. #SMS is live: Ncell: 9802017413 or NTC: 9860782874	other_useful_information	update§§§0.12 from§§§0.11 from§§§0.1 #nepal§§§0.12 for§§§0.11 #nepalearthquake§§§0.11 :§§§0.0 .§§§0.0 #sms§§§0.0 is§§§0.0 live§§§0.0 :§§§0.0 ncell§§§0.0 :§§§0.0 9802017413§§§0.0 or§§§0.0 ntc§§§0.0 :§§§0.0 9860782874§§§0.0
"RT @BBCWorld: Hospitals in south-east Nepal ""already overwhelmed"" by #earthquake victims, says @PlanGlobal http://t.co/xmGtCc2QIL http://t.…"	rescue_volunteering_and_donation_effort	hospitals§§§0.18 in§§§0.14 south-east§§§0.11 nepal§§§0.12 ""§§§0.06 already§§§0.13 overwhelmed§§§0.15 ""§§§0.0 by§§§0.0 #earthquake§§§0.0 victims§§§0.0 ,§§§0.0 says§§§0.0 .…§§§0.0
Fresh 6.7 magnitude earthquake strikes Nepal; tremors across north\xa0India http://t.co/AnbeXV0YZ4	other_useful_information	fresh§§§0.06 6.7§§§0.07 magnitude§§§0.06 earthquake§§§0.06 strikes§§§0.06 nepal§§§0.06 ;§§§0.05 tremors§§§0.05 across§§§0.05 north\xa0india§§§0.06
RT @W7VOA: .@kathmandupost: 217 missing on or near #Everest http://t.co/zyZjx2vfJT #NepalQuake	affected_people_and_evacuations	.§§§0.0 :§§§0.0 217§§§0.49 missing§§§0.51 on§§§0.0 or§§§0.0 near§§§0.0 #everest§§§0.0 #nepalquake§§§0.0
RT @ExSecular: My Nepali frnd here is collecting clothes to send to Nepal says they like @narendramodi V much &amp; want him to rule Nepal #Nep…	rescue_volunteering_and_donation_effort	my§§§0.07 nepali§§§0.08 frnd§§§0.08 here§§§0.07 is§§§0.07 collecting§§§0.08 clothes§§§0.09 to§§§0.08 send§§§0.08 to§§§0.08 nepal§§§0.08 says§§§0.0 they§§§0.0 like§§§0.0 v§§§0.0 much§§§0.0 and§§§0.0 want§§§0.0 him§§§0.0 to§§§0.0 rule§§§0.0 nepal§§§0.0 #nep§§§0.0 …§§§0.0
"Powerful @AFPphoto gallery of Everest Avalanche, #NepalQuake @AFPphoto Roberto Schmidt at http://t.co/47HUYA9EUa http://t.co/Cav6KOHvFI”"	other_useful_information	powerful§§§0.08 gallery§§§0.09 of§§§0.09 everest§§§0.1 avalanche§§§0.1 ,§§§0.08 #nepalquake§§§0.09 roberto§§§0.0 schmidt§§§0.0 at§§§0.0 ”§§§0.0
RT @Obremskeet: So huge earthquake in Nepal probably killing over a thousand people and @CNN is talking about Bruce Jenner. #ProblemsWithAm…	injured_or_dead_people	so§§§0.0 huge§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 probably§§§0.0 killing§§§0.2 over§§§0.2 a§§§0.2 thousand§§§0.2 people§§§0.2 and§§§0.0 is§§§0.0 talking§§§0.0 about§§§0.0 bruce§§§0.0 jenner§§§0.0 .§§§0.0 #problemswitham§§§0.0 …§§§0.0
Asian countries search for citizens stranded by Nepal quake http://t.co/sxcYHqD55v via @NewsRepublic	affected_people_and_evacuations	asian§§§0.16 countries§§§0.16 search§§§0.17 for§§§0.17 citizens§§§0.18 stranded§§§0.17 by§§§0.0 nepal§§§0.0 quake§§§0.0 via§§§0.0
RT @BJPLucknowBJP: Boundary Wall of Kathmandu Airport damaged in #NepalEarthquake http://t.co/eOrSPuKmU9	infrastructure_and_utilities_damage	boundary§§§0.13 wall§§§0.12 of§§§0.12 kathmandu§§§0.13 airport§§§0.13 damaged§§§0.13 in§§§0.0 #nepalearthquake§§§0.0
MORE: Nepal quake is the worst temblor to hit the poor South Asian nation in over 80 years: http://t.co/trPMxzumXB Via @ap	other_useful_information	more§§§0.0 :§§§0.0 nepal§§§0.06 quake§§§0.06 is§§§0.05 the§§§0.06 worst§§§0.06 temblor§§§0.07 to§§§0.06 hit§§§0.06 the§§§0.06 poor§§§0.06 south§§§0.06 asian§§§0.06 nation§§§0.05 in§§§0.01 over§§§0.01 80§§§0.01 years§§§0.01 :§§§0.0 via§§§0.0
"Nepal hit aftershock, survivors intensifies http://t.co/u36msMGCHk"	other_useful_information	nepal§§§0.2 hit§§§0.2 aftershock§§§0.19 ,§§§0.02 survivors§§§0.0 intensifies§§§0.0
"For those of you unaware... An earthquake in Nepal just killed 4,000 people."	injured_or_dead_people	for§§§0.0 those§§§0.0 of§§§0.0 you§§§0.0 unaware§§§0.0 ...§§§0.0 an§§§0.0 earthquake§§§0.0 in§§§0.0 nepal§§§0.0 just§§§0.0 killed§§§0.34 4,000§§§0.33 people§§§0.33 .§§§0.0
Reports of Kathmandu Airport ATC personnel fleeing after fresh tremors. Airport shut down again	infrastructure_and_utilities_damage	reports§§§0.0 of§§§0.0 kathmandu§§§0.0 airport§§§0.0 atc§§§0.0 personnel§§§0.0 fleeing§§§0.0 after§§§0.0 fresh§§§0.0 tremors§§§0.0 .§§§0.0 airport§§§0.24 shut§§§0.26 down§§§0.26 again§§§0.24
No change in schedule despite earthquake: The earthquake in Nepal and the aftershocks felt on the Indian side of… http://t.co/o96aHuqpNX	other_useful_information	no§§§0.0 change§§§0.0 in§§§0.0 schedule§§§0.0 despite§§§0.0 earthquake§§§0.0 :§§§0.01 the§§§0.06 earthquake§§§0.06 in§§§0.06 nepal§§§0.07 and§§§0.06 the§§§0.06 aftershocks§§§0.07 felt§§§0.07 on§§§0.07 the§§§0.07 indian§§§0.08 side§§§0.07 of§§§0.05 …§§§0.0
"50 Families From Mizoram Stuck in Nepal, Safe"	affected_people_and_evacuations	50§§§0.08 families§§§0.08 from§§§0.08 mizoram§§§0.08 stuck§§§0.08 in§§§0.07 nepal§§§0.07 ,§§§0.07 safe§§§0.07
RT @HeadlinesToday: India to help foreign tourist stranded in Nepal. All tourist to be given gratis visas in wake of emergency #NepalQuake	rescue_volunteering_and_donation_effort	india§§§0.12 to§§§0.11 help§§§0.12 foreign§§§0.12 tourist§§§0.12 stranded§§§0.12 in§§§0.1 nepal§§§0.1 .§§§0.0 all§§§0.0 tourist§§§0.0 to§§§0.0 be§§§0.0 given§§§0.0 gratis§§§0.0 visas§§§0.0 in§§§0.0 wake§§§0.0 of§§§0.0 emergency§§§0.0 #nepalquake§§§0.0
#Nepal: Hundreds waiting for a flight at #Kathmandu airport as new aftershock delays traffic.  https://t.co/jGtqnGK8ne	affected_people_and_evacuations	#nepal§§§0.0 :§§§0.0 hundreds§§§0.09 waiting§§§0.09 for§§§0.09 a§§§0.09 flight§§§0.09 at§§§0.09 #kathmandu§§§0.09 airport§§§0.09 as§§§0.0 new§§§0.0 aftershock§§§0.0 delays§§§0.0 traffic§§§0.0 .§§§0.0
